open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1675048140000,23629.50000000,23633.28000000,23622.01000000,23622.47000000,113.27345000,1675048199999,2676574.53708830,2854,49.64311000,1173081.13393610,0
1675048200000,23624.02000000,23639.88000000,23621.74000000,23639.04000000,130.95217000,1675048259999,3094468.33962560,4034,82.24214000,1943475.22963080,0
1675048260000,23639.36000000,23656.37000000,23638.59000000,23652.06000000,224.89164000,1675048319999,5318511.37161760,5287,127.29221000,3010335.77984340,0
1675048320000,23652.06000000,23658.28000000,23649.61000000,23652.83000000,209.11743000,1675048379999,4946529.01205390,4478,128.39293000,3037102.73194550,0
1675048380000,23652.83000000,23659.58000000,23651.28000000,23654.98000000,136.78875000,1675048439999,3235895.16828450,3618,91.82386000,2172213.08840650,0
1675048440000,23655.77000000,23665.59000000,23651.30000000,23661.89000000,201.37817000,1675048499999,4764461.89380900,5288,113.42221000,2683557.45389040,0
1675048500000,23661.05000000,23665.52000000,23645.50000000,23662.67000000,195.99950000,1675048559999,4636788.73754270,4975,99.67912000,2358117.95775300,0
1675048560000,23662.01000000,23676.71000000,23659.44000000,23664.36000000,216.77104000,1675048619999,5130340.68476780,5755,133.37194000,3156703.26167870,0
1675048620000,23665.56000000,23669.22000000,23662.03000000,23664.86000000,66.27375000,1675048679999,1568382.73460980,2801,33.71648000,797921.27292210,0
1675048680000,23665.72000000,23674.32000000,23658.41000000,23667.33000000,137.31452000,1675048739999,3249804.91597150,4550,70.87436000,1677424.22526360,0
1675048740000,23667.33000000,23667.33000000,23657.63000000,23659.64000000,124.78855000,1675048799999,2952713.21499600,3098,56.68296000,1341228.67899760,0
1675048800000,23659.03000000,23665.11000000,23655.46000000,23660.01000000,101.19659000,1675048859999,2394366.43130640,3230,47.35190000,1120398.16969840,0
1675048860000,23660.75000000,23670.71000000,23652.65000000,23668.52000000,99.12752000,1675048919999,2345354.62367150,3189,57.70429000,1365300.83400420,0
1675048920000,23668.96000000,23673.13000000,23665.56000000,23668.31000000,119.63695000,1675048979999,2831742.85564970,3696,54.09128000,1280327.36747520,0
1675048980000,23667.16000000,23669.77000000,23661.24000000,23667.69000000,97.07342000,1675049039999,2297258.91313040,3229,48.03499000,1136777.54156000,0
1675049040000,23667.69000000,23671.50000000,23658.00000000,23660.55000000,113.63109000,1675049099999,2688911.18498570,3161,47.39976000,1121669.18170990,0
1675049100000,23660.55000000,23663.92000000,23657.48000000,23661.21000000,103.24748000,1675049159999,2442890.73541420,3176,50.63174000,1197994.64068050,0
1675049160000,23661.21000000,23662.26000000,23650.00000000,23655.03000000,169.78488000,1675049219999,4016413.58651750,3448,57.20137000,1353131.15106930,0
1675049220000,23654.40000000,23657.59000000,23650.11000000,23657.35000000,70.13668000,1675049279999,1659055.31956160,2632,33.25083000,786554.88540150,0
1675049280000,23656.61000000,23657.79000000,23646.01000000,23657.48000000,124.06003000,1675049339999,2934214.61155240,3654,63.97952000,1513253.25556860,0
1675049340000,23657.47000000,23657.47000000,23643.74000000,23648.83000000,87.09597000,1675049399999,2059845.32622430,2713,32.78026000,775269.43693900,0
1675049400000,23648.83000000,23651.17000000,23641.00000000,23646.48000000,107.35638000,1675049459999,2538578.89276080,3665,52.26355000,1235858.83668150,0
1675049460000,23646.48000000,23654.80000000,23642.00000000,23644.36000000,105.18460000,1675049519999,2487439.05109950,3580,51.02760000,1206733.29925940,0
1675049520000,23644.91000000,23650.78000000,23642.01000000,23649.38000000,75.60097000,1675049579999,1787699.59467550,2916,42.64625000,1008445.20265040,0
1675049580000,23649.93000000,23653.68000000,23646.22000000,23648.80000000,70.91739000,1675049639999,1677190.87125100,2265,35.31039000,835092.82118370,0
1675049640000,23648.24000000,23652.57000000,23645.18000000,23650.42000000,68.65464000,1675049699999,1623639.04055440,2342,35.50545000,839699.29952420,0
1675049700000,23650.42000000,23658.10000000,23645.88000000,23653.76000000,90.01464000,1675049759999,2128975.03829730,3022,45.07786000,1066180.47422480,0
1675049760000,23653.77000000,23661.00000000,23650.21000000,23659.55000000,101.09572000,1675049819999,2391513.10101140,3211,59.47738000,1407039.59412470,0
1675049820000,23659.55000000,23667.45000000,23657.45000000,23662.92000000,120.73121000,1675049879999,2856808.60281380,4019,60.67626000,1435790.13146800,0
1675049880000,23663.31000000,23671.04000000,23658.00000000,23667.44000000,137.04350000,1675049939999,3243059.26328510,4356,80.45136000,1903880.14280850,0
1675049940000,23666.75000000,23674.00000000,23665.83000000,23671.73000000,116.16242000,1675049999999,2749597.43748180,4006,67.01384000,1586264.31658990,0
1675050000000,23672.67000000,23677.00000000,23670.77000000,23676.16000000,97.54777000,1675050059999,2309334.96668920,3731,51.27192000,1213824.29767510,0
1675050060000,23675.01000000,23678.32000000,23671.19000000,23674.47000000,85.87407000,1675050119999,2033052.77034600,3127,44.56980000,1055212.26514350,0
1675050120000,23674.46000000,23678.75000000,23671.70000000,23677.47000000,65.47790000,1675050179999,1550240.33126260,2705,35.27787000,835251.01743120,0
1675050180000,23677.47000000,23684.94000000,23677.47000000,23680.56000000,144.33709000,1675050239999,3418050.17565620,4186,80.76096000,1912522.86244480,0
1675050240000,23680.56000000,23683.94000000,23677.47000000,23678.07000000,96.55736000,1675050299999,2286573.72428740,3291,45.65098000,1081078.38434870,0
1675050300000,23678.93000000,23682.48000000,23672.47000000,23678.09000000,117.25926000,1675050359999,2776498.01063440,3720,59.01698000,1397456.01278890,0
1675050360000,23677.44000000,23678.08000000,23672.28000000,23673.42000000,81.06341000,1675050419999,1919172.96486400,3108,34.32246000,812594.08695940,0
1675050420000,23673.42000000,23675.68000000,23667.08000000,23671.28000000,103.75911000,1675050479999,2456085.93667840,3466,50.57625000,1197212.85299430,0
1675050480000,23670.55000000,23675.89000000,23661.00000000,23671.45000000,129.91382000,1675050539999,3074828.77679650,3704,68.20569000,1614374.12029900,0
1675050540000,23671.45000000,23685.43000000,23669.18000000,23679.49000000,193.88421000,1675050599999,4590901.05162240,5199,91.65394000,2170263.48681740,0
1675050600000,23678.93000000,23685.51000000,23675.53000000,23677.17000000,94.91209000,1675050659999,2247419.11370650,3313,38.31296000,907218.97254170,0
1675050660000,23677.63000000,23685.91000000,23670.78000000,23685.21000000,127.19920000,1675050719999,3011681.48944230,3483,63.52158000,1504049.63944420,0
1675050720000,23684.01000000,23685.98000000,23679.14000000,23680.00000000,115.44324000,1675050779999,2734029.28069690,3144,46.82716000,1109025.03535950,0
1675050780000,23679.92000000,23687.71000000,23678.00000000,23685.19000000,107.35202000,1675050839999,2542553.55597140,3426,53.40962000,1264977.19565160,0
1675050840000,23685.30000000,23690.30000000,23680.34000000,23685.54000000,101.73886000,1675050899999,2409685.95431440,3367,46.59127000,1103538.14362850,0
1675050900000,23685.54000000,23692.37000000,23684.12000000,23689.54000000,82.17590000,1675050959999,1946583.33327240,2823,42.80943000,1014086.24987170,0
1675050960000,23688.96000000,23697.03000000,23686.21000000,23696.15000000,96.18229000,1675051019999,2278622.95816790,3028,49.74491000,1178520.10968860,0
1675051020000,23696.16000000,23702.06000000,23693.60000000,23700.70000000,118.82942000,1675051079999,2816054.31060930,3428,63.36746000,1501732.86016920,0
1675051080000,23700.70000000,23703.29000000,23695.08000000,23699.31000000,118.02810000,1675051139999,2797111.50031680,3332,55.32360000,1311106.40876750,0
1675051140000,23698.73000000,23703.61000000,23693.64000000,23701.44000000,119.33944000,1675051199999,2828204.56209320,3868,50.89118000,1206093.68242660,0
1675051200000,23700.78000000,23706.24000000,23694.31000000,23705.70000000,202.37821000,1675051259999,4796381.69584300,5654,104.33340000,2472745.87718330,0
1675051260000,23705.64000000,23714.34000000,23703.69000000,23712.36000000,215.61967000,1675051319999,5112185.87281790,5861,124.91235000,2961682.94539530,0
1675051320000,23713.08000000,23714.84000000,23710.01000000,23711.61000000,72.65844000,1675051379999,1722920.38665130,3008,38.80767000,920251.47172130,0
1675051380000,23711.61000000,23719.01000000,23702.06000000,23716.22000000,183.00350000,1675051439999,4338891.18910980,4099,109.16574000,2588327.13107490,0
1675051440000,23716.22000000,23721.59000000,23710.69000000,23715.42000000,156.19378000,1675051499999,3704310.83108640,4261,72.66880000,1723511.82299060,0
1675051500000,23715.42000000,23723.41000000,23712.93000000,23721.01000000,132.13845000,1675051559999,3134269.30775970,4039,67.99720000,1612893.34903030,0
1675051560000,23719.75000000,23723.36000000,23716.48000000,23720.34000000,141.38536000,1675051619999,3353594.55600810,3751,70.86839000,1680993.06477300,0
1675051620000,23720.01000000,23724.37000000,23712.92000000,23720.61000000,125.39497000,1675051679999,2974213.85515950,3770,62.73154000,1487968.46106490,0
1675051680000,23721.34000000,23722.01000000,23716.27000000,23719.32000000,83.94638000,1675051739999,1991129.39917710,2781,45.75680000,1085328.15205570,0
1675051740000,23719.33000000,23733.33000000,23717.33000000,23731.88000000,164.51363000,1675051799999,3902680.76357140,4195,97.20814000,2306137.56885560,0
1675051800000,23731.88000000,23751.49000000,23731.07000000,23744.83000000,253.91845000,1675051859999,6028361.72260210,6875,142.34669000,3379628.17525610,0
1675051860000,23744.83000000,23757.78000000,23743.26000000,23752.68000000,295.18843000,1675051919999,7011423.73731850,5990,146.81049000,3487094.58695720,0
1675051920000,23752.68000000,23769.32000000,23752.66000000,23762.75000000,280.56341000,1675051979999,6666738.06373310,6651,171.02788000,4064068.62651810,0
1675051980000,23762.75000000,23763.65000000,23742.15000000,23751.34000000,278.34586000,1675052039999,6611620.52234570,6517,116.18237000,2759738.70103130,0
1675052040000,23752.08000000,23753.13000000,23733.68000000,23735.18000000,198.37628000,1675052099999,4709755.49941780,5327,85.35872000,2026591.40655910,0
1675052100000,23734.62000000,23751.62000000,23733.00000000,23746.01000000,126.43961000,1675052159999,3002238.90201950,4020,70.49604000,1673897.53224170,0
1675052160000,23746.56000000,23746.65000000,23730.17000000,23731.99000000,141.28096000,1675052219999,3353896.72831250,3626,52.64542000,1249811.20523070,0
1675052220000,23731.99000000,23750.78000000,23730.00000000,23748.40000000,131.99180000,1675052279999,3133542.31139270,4327,74.61311000,1771398.15072950,0
1675052280000,23748.40000000,23757.57000000,23744.87000000,23752.48000000,145.92333000,1675052339999,3466044.13625360,4335,74.66862000,1773596.98073570,0
1675052340000,23751.69000000,23754.36000000,23742.88000000,23748.03000000,141.54957000,1675052399999,3361756.14529460,3506,55.51337000,1318466.28873040,0
1675052400000,23748.03000000,23749.13000000,23737.27000000,23741.66000000,92.68220000,1675052459999,2200501.49526220,3005,43.81866000,1040374.92475880,0
1675052460000,23742.28000000,23757.15000000,23738.51000000,23751.39000000,120.89252000,1675052519999,2870968.52721030,3397,75.26155000,1787345.20848480,0
1675052520000,23751.39000000,23755.91000000,23746.78000000,23746.86000000,113.49723000,1675052579999,2695794.96966690,3610,49.68496000,1180132.89718530,0
1675052580000,23746.86000000,23749.68000000,23738.66000000,23740.78000000,83.56925000,1675052639999,1984202.38920440,3210,33.84383000,803564.94724340,0
1675052640000,23740.04000000,23741.68000000,23735.16000000,23736.51000000,64.00858000,1675052699999,1519510.87540560,2357,22.77577000,540687.23839160,0
1675052700000,23736.51000000,23741.58000000,23734.20000000,23736.39000000,84.53151000,1675052759999,2006617.54599530,2929,46.79604000,1110850.21253390,0
1675052760000,23736.39000000,23738.21000000,23733.91000000,23735.90000000,59.23707000,1675052819999,1406045.92130130,1924,28.79709000,683530.91704450,0
1675052820000,23735.90000000,23747.43000000,23734.59000000,23745.00000000,106.60562000,1675052879999,2530866.15714830,3003,58.49605000,1388737.70769700,0
1675052880000,23745.17000000,23749.74000000,23739.04000000,23740.74000000,108.65922000,1675052939999,2580132.93917670,3236,47.34286000,1124204.18081160,0
1675052940000,23740.74000000,23750.79000000,23738.47000000,23747.26000000,201.17282000,1675052999999,4777246.18503720,3216,79.70193000,1892573.74814550,0
1675053000000,23747.68000000,23754.57000000,23746.96000000,23751.69000000,95.40474000,1675053059999,2265983.56099090,3633,47.52035000,1128673.48012380,0
1675053060000,23751.69000000,23752.10000000,23739.46000000,23741.12000000,127.09128000,1675053119999,3017756.96361100,3648,54.04828000,1283358.38710200,0
1675053120000,23741.70000000,23749.99000000,23740.08000000,23749.77000000,61.51041000,1675053179999,1460570.41650220,2481,34.11432000,810060.21831580,0
1675053180000,23749.77000000,23753.61000000,23746.30000000,23748.98000000,90.01218000,1675053239999,2137793.15361380,3246,46.04109000,1093496.66596530,0
1675053240000,23748.57000000,23750.00000000,23742.07000000,23743.26000000,119.54871000,1675053299999,2838826.22941820,2968,54.42043000,1292314.20742360,0
1675053300000,23742.29000000,23746.56000000,23728.07000000,23731.63000000,167.91562000,1675053359999,3985620.50319140,3259,61.39881000,1457347.60036970,0
1675053360000,23731.15000000,23735.81000000,23726.16000000,23732.77000000,100.83409000,1675053419999,2392902.32628970,3362,48.30032000,1146228.99598990,0
1675053420000,23733.40000000,23733.40000000,23724.25000000,23726.10000000,85.85626000,1675053479999,2037200.11078190,2692,39.89891000,946728.59468450,0
1675053480000,23726.10000000,23731.98000000,23724.90000000,23727.04000000,63.24893000,1675053539999,1500802.92258240,2130,29.72772000,705401.79876970,0
1675053540000,23727.04000000,23731.16000000,23723.40000000,23729.18000000,105.47909000,1675053599999,2502790.33802810,3140,48.60343000,1153268.54593130,0
1675053600000,23729.72000000,23731.45000000,23722.80000000,23730.33000000,65.75851000,1675053659999,1560310.57656620,2492,35.22873000,835907.24599720,0
1675053660000,23730.33000000,23741.10000000,23729.76000000,23733.04000000,103.97478000,1675053719999,2467988.20462880,3164,55.63982000,1320717.85742940,0
1675053720000,23732.02000000,23735.34000000,23722.35000000,23727.12000000,108.07959000,1675053779999,2564413.49288330,3426,48.19635000,1143559.00522720,0
1675053780000,23727.12000000,23728.28000000,23722.99000000,23726.80000000,65.77080000,1675053839999,1560468.42174700,2215,28.06656000,665912.52646410,0
1675053840000,23726.80000000,23728.10000000,23720.06000000,23721.64000000,94.80377000,1675053899999,2249148.83343900,2981,41.29829000,979783.42538230,0
1675053900000,23720.94000000,23730.12000000,23719.94000000,23721.63000000,112.58575000,1675053959999,2670877.09173940,3448,61.26926000,1453561.73226260,0
1675053960000,23721.63000000,23727.06000000,23719.49000000,23723.58000000,77.23886000,1675054019999,1832366.36831360,2113,45.52864000,1080080.70287620,0
1675054020000,23723.58000000,23724.63000000,23710.55000000,23712.69000000,110.85040000,1675054079999,2629054.50246940,3168,38.92830000,923277.77793790,0
1675054080000,23712.71000000,23716.55000000,23708.00000000,23713.61000000,110.64268000,1675054139999,2623580.79363540,3125,57.11188000,1354265.68000720,0
1675054140000,23713.14000000,23714.46000000,23705.60000000,23707.51000000,96.27391000,1675054199999,2282646.42501170,2940,47.44876000,1125026.85170540,0
1675054200000,23707.51000000,23712.81000000,23706.00000000,23709.99000000,87.45510000,1675054259999,2073523.82301980,2930,39.52596000,937159.36720610,0
1675054260000,23709.97000000,23714.86000000,23705.42000000,23707.49000000,115.71914000,1675054319999,2743651.72040350,3249,59.19218000,1403461.48296060,0
